loan_amt_requested,mort_due,current_property_value,years_on_job,no_of_derog,no_of_delinq,age_of_oldest_cl,no_of_recent_credit_inquiries,no_of_cl,debt_to_income_ratio,cl_delinquency_ratio,approx_income,combined_ltv_ratio,loan_reason_homeImp,job_mgr,job_office,job_profExe,job_sales,job_self,income_group_high,income_group_lowMed,job_other_nonProvided,loan_reason_debtCon_np
21300,28463.0,47537.0,1.0,0,0,317.3006251,0,24,37.17163855,0.0,76571.81958,1.04682668237373,0,0,0,0,0,0,0,1,1,1
20000,47696.03,112700.0,16.0,0,3,123.7666667,0,23,35.24522428,0.130434783,135326.2207,0.6006746228926353,0,0,0,0,0,0,0,1,1,1
26700,73468.0,108774.0,11.0,0,0,290.0805914,1,32,39.0422045,0.0,188175.8496,0.9208818283781052,0,0,0,1,0,0,1,0,0,1
17500,102858.0,138977.0,2.0,0,0,100.2812192,2,15,31.66931945,0.0,324787.5287,0.8660281917151759,0,0,1,0,0,0,1,0,0,1
11400,125486.0,195284.0,0.0,0,0,354.2902872,0,15,38.14306879,0.0,328987.6877,0.7009586038794781,1,0,1,0,0,0,1,0,0,0
19600,55169.0,86203.0,18.0,0,0,223.6033292,1,22,33.7552728,0.0,163438.1696,0.8673596046541303,0,0,0,0,0,0,1,0,1,1
33700,28956.0,45640.0,0.0,0,0,59.04270368,0,6,16.49508064,0.0,175543.2461,1.3728308501314637,0,0,0,0,0,0,1,0,1,1
3000,47000.0,56400.0,21.0,0,0,201.8666667,0,20,36.17090549,0.0,129938.6879,0.8865248226950354,1,0,1,0,0,0,0,1,0,0
12400,132894.0,198168.0,0.0,0,1,355.1639113,0,16,40.54029537,0.0625,327807.1825,0.7331859836098664,1,0,1,0,0,0,1,0,0,0
25000,23900.0,55700.0,2.5,0,0,116.6333333,2,7,36.17090549,0.0,66075.20514,0.8779174147217235,0,0,1,0,0,0,0,1,0,1
20200,61303.0,97780.0,17.0,0,1,632.1031857,1,24,20.73703901,0.041666667,295620.797,0.8335344651257925,1,0,0,1,0,0,1,0,0,0
13400,67941.0,84973.0,6.0,1,3,179.9770702,3,30,37.42893752,0.1,181519.9802,0.957257011050569,0,0,1,0,0,0,1,0,0,1
13200,71775.0,80480.0,0.0,0,0,240.6435766,3,25,29.26799242,0.0,245233.7659,1.0558523856858848,0,0,0,0,0,0,1,0,1,1
23800,55753.0,87971.0,1.0,0,0,56.6670994,0,13,64.77572776,0.0,86070.81994,0.9043093746802924,1,0,0,0,0,0,0,1,1,0
17200,51352.0,64386.0,27.0,0,0,295.9554144,1,17,36.78730595,0.0,139591.63,1.0647035069735655,0,1,0,0,0,0,0,1,0,1
13500,82036.0,104261.0,4.0,0,1,98.41775325,0,33,39.2941028,0.03030303,208774.3304,0.916315784425624,1,0,0,1,0,0,1,0,0,0
7500,27504.71233,40150.0,5.0,0,0,0.0,1,0,35.24522428,0.0,78038.12541,0.8718483768368617,1,0,0,0,0,0,0,1,1,0
12800,81694.0,101680.0,0.0,0,0,159.3541041,1,22,40.1115783,0.0,203666.8799,0.9293273013375296,0,0,0,0,0,0,1,0,1,1
19300,83141.0,112096.0,15.0,0,0,255.788289,5,31,35.514488,0.0,234104.459,0.9138684698829574,0,1,0,0,0,0,1,0,0,1
14500,23959.16727,35183.0,12.0,0,0,94.36324735,1,8,32.60500098,0.0,73483.10551,1.0931179055225535,0,0,0,0,0,0,0,1,1,1
26600,49610.0,78355.0,23.0,0,0,278.603564,0,30,39.52990361,0.0,125499.9266,0.9726245931976262,0,0,0,0,0,0,0,1,1,1
7400,82412.0,91326.0,19.0,0,1,316.9470825,1,24,37.90875019,0.041666667,217395.7189,0.9834220265860762,0,1,0,0,0,0,1,0,0,1
17700,38673.14356,55796.0,1.0,0,0,85.18341257,2,8,40.20948611,0.0,96179.15398,1.010343816044161,0,0,1,0,0,0,0,1,0,1
11300,61810.0,79817.0,6.0,0,0,98.2241442,1,14,25.52507894,0.0,242154.0013,0.915970282020121,0,0,1,0,0,0,1,0,0,1
3600,61327.0,76484.0,9.0,0,2,202.5107752,0,25,41.5163897,0.08,147717.5651,0.8488965012290152,1,1,0,0,0,0,0,1,0,0
5100,73882.0,96031.0,0.0,0,0,125.7874001,1,10,34.44607922,0.0,214485.9493,0.8224635794691297,0,0,0,0,0,0,1,0,1,1
10800,57892.0,78900.0,15.0,0,3,329.1666667,1,14,33.37804123,0.214285714,173443.3714,0.8706210392902408,0,0,0,1,0,0,1,0,0,1
13900,144263.0,167164.0,8.0,2,6,111.5886033,5,38,91.61259998,0.157894737,157470.6973,0.9461546744514368,0,0,0,1,0,0,1,0,0,1
17100,74922.0,91187.0,0.0,0,0,80.58265559,0,16,26.76776884,0.0,279896.3202,1.0091570070295108,0,1,0,0,0,0,1,0,0,1
21800,90065.0,122335.0,3.0,0,0,212.6954676,1,26,34.84691939,0.0,258459.0018,0.9144153349409408,0,0,0,0,0,1,1,0,0,1
15400,180017.0,206148.0,2.0,0,2,196.0336579,1,49,36.41734258,0.040816327,494316.6834,0.947945165609174,0,1,0,0,0,0,1,0,0,1
50900,22000.0,77826.0,3.0,2,0,263.7333333,7,14,35.24522428,0.0,62419.80424,0.9367049572122428,1,0,0,0,0,0,0,1,1,0
25100,26211.0,42517.0,28.0,0,0,313.3362279,0,12,31.29506957,0.0,83754.40721,1.206834913093586,0,0,0,0,0,0,0,1,1,1
21800,17094.35817,25566.0,8.0,0,0,114.5417511,1,19,21.82563105,0.0,78322.40056,1.5213313842603458,0,0,0,1,0,0,0,1,0,1
24300,123686.0,153184.0,4.0,0,0,298.2829133,0,25,36.33656439,0.0,340389.9132,0.9660669521621056,0,1,0,0,0,0,1,0,0,1
14500,54927.0,63177.0,3.0,0,0,178.9361677,0,14,27.06223348,0.0,202965.5093,1.0989284074900676,0,0,0,0,0,0,1,0,1,1
11500,47597.57,75937.5,13.5,0,0,89.4,0,7,35.24522428,0.0,135046.8637,0.7782396049382716,0,0,0,0,0,0,0,1,1,1
10800,44355.0,57742.0,20.0,0,1,129.7319921,0,22,38.04276786,0.045454545,116592.4629,0.9551972567628416,1,0,0,0,0,0,0,1,1,0
25000,42163.01064,60685.0,8.0,0,0,311.9358895,0,19,39.4217139,0.0,106953.7736,1.1067481361127132,0,0,0,0,0,0,0,1,1,1
20600,16779.0,56481.0,24.0,0,1,228.0570024,0,24,27.17664772,0.041666667,61740.50669,0.6617977727023246,0,0,0,0,0,0,0,1,1,1
37000,34085.0,70596.0,3.0,0,0,195.3633838,2,18,25.59242395,0.0,133183.9456,1.0069267380588136,0,0,0,1,0,0,0,1,0,1
7100,53273.0,54378.0,5.0,0,0,84.83724997,0,17,22.86119965,0.0,233028.0161,1.110246790981647,1,0,0,0,0,0,1,0,1,0
23900,95060.0,134567.0,8.0,0,0,194.2510061,0,20,27.15706127,0.0,350037.8744,0.8840205994040143,0,0,0,1,0,0,1,0,0,1
17000,125728.0,159770.0,8.0,0,0,228.4223822,0,18,37.00837378,0.0,339728.5186,0.8933341678663078,0,1,0,0,0,0,1,0,0,1
32400,103000.0,149500.0,12.0,1,0,88.23333333,2,38,35.63137756,0.0,289071.0577,0.905685618729097,0,1,0,0,0,0,1,0,0,1
20500,76620.0,185666.0,8.0,0,0,360.6400541,1,16,33.75431861,0.0,226993.1764,0.5230898495147199,0,0,0,0,0,0,1,0,1,1
8300,61213.0,65798.0,6.0,0,0,86.29651576,2,20,41.42687223,0.0,147761.5777,1.0564606826955227,1,0,0,0,0,0,0,1,1,0
12700,103034.0,124116.0,2.0,0,0,137.4386924,0,25,31.60310093,0.0,326024.969,0.9324664023977568,0,0,0,0,0,0,1,0,1,1
11600,64510.0,71105.0,5.0,0,0,150.263332,1,34,43.23918712,0.0,149193.369,1.0703888615427888,0,0,0,1,0,0,0,1,0,1
10600,80397.0,203341.0,14.0,0,0,11.96373328,0,7,18.73208974,0.0,429193.9721,0.4475093562046021,1,0,0,0,0,1,1,0,0,0
9300,59617.0,67709.0,4.0,0,1,243.8307278,1,16,35.96828075,0.0625,165748.8175,1.0178410551034571,1,0,0,0,0,0,1,0,1,0
21400,166244.0,212505.0,4.0,2,7,183.5480397,4,24,38.14905923,0.291666667,435774.8352,0.8830098115338463,0,0,0,1,0,0,1,0,0,1
24300,55579.0,98320.0,1.0,0,0,187.0218108,0,26,33.47337359,0.0,166039.4339,0.8124389747762408,0,0,0,1,0,0,1,0,0,1
16800,23670.0,41879.0,17.0,1,0,106.3985698,0,17,26.69671626,0.0,88662.58969,0.9663554526134815,0,1,0,0,0,0,0,1,0,1
20000,63088.65052,90000.0,8.0,0,0,181.7,1,16,35.24522428,0.0,178999.1461,0.923207228,1,0,0,0,0,0,1,0,1,0
40100,58784.0,115430.0,17.0,0,1,183.5200567,0,22,39.38915656,0.045454545,149239.0423,0.8566577146322446,0,1,0,0,0,0,0,1,0,1
15000,125000.0,154000.0,8.0,0,0,223.2030702,0,19,35.63137756,0.0,350814.3905,0.9090909090909092,0,1,0,0,0,0,1,0,0,1
17200,6126.0,88603.0,13.0,0,1,287.2608869,0,23,30.0987967,0.043478261,20352.97311,0.2632642235590217,1,0,0,0,0,0,0,1,1,0
26100,24740.0866,36277.0,9.0,0,0,79.33145984,0,13,20.51714628,0.0,120582.4936,1.4014413154340215,0,0,0,0,0,0,0,1,1,1
12800,54151.0,83828.0,13.0,0,0,132.1602699,0,16,23.47742628,0.0,230651.3471,0.7986710884191439,0,0,0,0,0,0,1,0,1,1
28400,112996.0,175817.0,17.0,0,0,303.2820551,1,31,36.2890026,0.0,311378.0813,0.8042225723337334,0,0,0,0,1,0,1,0,0,1
8200,171456.0,246758.0,4.0,0,0,138.1548182,0,21,40.33786076,0.0,425049.8087,0.728065554105642,0,0,0,0,1,0,1,0,0,1
19400,52677.0,80424.0,9.0,2,0,65.84753037,2,28,34.9508231,0.0,150717.4805,0.8962125733611858,0,1,0,0,0,0,1,0,0,1
50000,26976.0,54851.26048,8.3,1,0,111.6,1,6,35.63137756,0.0,75708.55197,1.4033588166687103,0,1,0,0,0,0,0,1,0,1
17000,10866.0,171952.0,24.0,0,0,79.9919755,2,21,29.84695874,0.0,36405.71924,0.1620568530752768,1,1,0,0,0,0,0,1,0,0
16400,82869.0,94390.0,8.0,0,2,358.0506602,0,42,39.06062731,0.047619048,212154.8109,1.051689797648056,0,0,0,1,0,0,1,0,0,1
16100,105719.0,116491.0,1.0,0,0,117.8736121,2,20,38.7636997,0.0,272726.8058,1.045737438943781,0,0,0,0,0,0,1,0,1,1
25000,31512.09907,45764.0,8.0,0,0,107.1447608,0,12,27.77990534,0.0,113434.8684,1.2348592577134865,0,0,0,0,0,0,0,1,1,1
21500,125451.0,200594.0,13.0,0,0,205.2783646,0,22,36.89339399,0.0,340036.4847,0.7325792396582151,1,0,0,1,0,0,1,0,0,0
8700,50711.0,87898.0,4.0,0,0,209.5214385,4,30,32.74300708,0.0,154875.8179,0.6759084393274022,0,0,0,0,0,0,1,0,1,1
20000,45192.34946,64928.84,8.0,0,0,122.6666667,2,5,36.17090549,0.0,124941.1616,1.004058434741788,1,0,1,0,0,0,0,1,0,0
8900,64343.0,84013.0,4.0,0,0,39.22171925,0,12,35.78843746,0.0,179787.1172,0.8718055539023722,0,0,0,0,0,0,1,0,1,1
12200,199232.0,229929.0,11.0,0,0,223.4381168,0,21,31.3702723,0.0,635098.0894,0.9195534273623596,1,0,0,1,0,0,1,0,0,0
39100,128996.0,195061.0,8.0,1,0,167.6645086,0,25,31.80559628,0.0,405576.4239,0.8617611926525548,0,1,0,0,0,0,1,0,0,1
24000,111488.0,163796.0,15.0,0,0,185.8020505,0,25,32.22967397,0.0,345917.2442,0.827175266795282,0,1,0,0,0,0,1,0,0,1
14900,58204.0,71257.0,3.0,3,2,206.5187349,1,50,43.76293027,0.04,132998.4068,1.0259202604656386,0,0,1,0,0,0,0,1,0,1
13300,76663.0,96022.0,10.0,2,0,180.0294503,1,30,27.04500676,0.0,283464.5252,0.9368998771114952,0,0,0,1,0,0,1,0,0,1
26000,222681.0,286283.0,6.0,0,4,485.9453583,0,55,33.23935548,0.072727273,669931.7624,0.8686544433305505,1,0,0,1,0,0,1,0,0,0
25000,177000.0,226000.0,0.4,0,0,305.1331253,1,33,33.37804123,0.0,530288.7572,0.8938053097345132,0,0,0,1,0,0,1,0,0,1
25000,39000.0,72500.0,3.0,0,1,114.6666667,3,22,35.24522428,0.045454545,110653.2893,0.8827586206896552,0,0,0,0,0,0,0,1,1,1
13000,6793.0,47700.0,4.0,0,0,304.3666667,0,16,33.37804123,0.0,20351.70354,0.4149475890985325,0,0,0,1,0,0,0,1,0,1
11900,61094.0,74842.0,12.0,0,0,250.1998344,0,26,29.73487407,0.0,205462.4474,0.9753079821490608,0,0,0,0,0,0,1,0,1,1
15500,116543.0,133986.0,17.0,0,0,164.6813583,1,18,37.57081963,0.0,310195.5218,0.9854984849163344,0,0,0,0,0,0,1,0,1,1
22400,95539.0,124566.0,9.0,0,0,140.6955024,1,24,31.86981041,0.0,299779.0033,0.9467992871248976,1,1,0,0,0,0,1,0,0,0
14600,124000.0,168000.0,4.0,0,0,146.8666667,2,29,33.37804123,0.0,371501.7282,0.825,0,0,0,1,0,0,1,0,0,1
60000,122729.0,207797.0,9.0,0,0,313.3343967,2,27,35.02857792,0.0,350368.2059,0.8793630321900702,0,0,0,1,0,0,1,0,0,1
27100,44095.0,77587.0,14.0,1,0,92.14002902,6,15,33.5355472,0.0,131487.3431,0.917615064379342,0,1,0,0,0,0,0,1,0,1
8000,47306.0,68350.0,9.0,0,0,82.63333333,0,20,35.24522428,0.0,134219.6027,0.8091587417702999,1,0,0,0,0,0,0,1,1,0
17400,42876.0,66085.0,26.0,0,0,281.5781525,1,16,38.02752168,0.0,112749.9193,0.9120980555345388,0,1,0,0,0,0,0,1,0,1
16200,49780.0,109050.0,2.0,0,2,128.2885293,0,23,39.57681143,0.086956522,125780.7241,0.605043558000917,1,0,1,0,0,0,0,1,0,0
12800,206527.0,227737.0,11.0,0,0,225.2013256,0,22,31.12184071,0.0,663607.9206,0.9630714376671335,1,0,0,1,0,0,1,0,0,0
49500,9000.0,55000.0,3.0,0,0,0.0,0,0,35.24522428,0.0,25535.37446,1.0636363636363635,0,0,0,0,0,0,0,1,1,1
18200,53646.0,156048.0,20.0,0,0,232.2971256,0,27,20.85606753,0.0,257220.1107,0.4604096175535732,0,0,0,1,0,0,1,0,0,1
13800,94843.0,125541.0,2.0,0,2,159.2524968,0,26,42.30523974,0.076923077,224187.3597,0.8653985550537274,1,1,0,0,0,0,1,0,0,0
18500,102472.0,115719.0,0.0,0,0,120.0902646,0,30,34.24344096,0.0,299245.6281,1.0453944468929044,0,0,0,1,0,0,1,0,0,1
25600,139746.0,210298.0,6.0,0,0,185.1125764,1,28,38.36889038,0.0,364216.944,0.7862461839865333,1,0,0,1,0,0,1,0,0,0
15000,2619.0,57310.0,0.3,0,0,322.6,0,6,35.76405836,0.0,7322.994425,0.3074332577211656,0,0,0,0,1,0,0,1,0,1
21200,55203.0,90639.0,17.0,0,0,196.9337486,1,21,32.91387412,0.0,167719.5453,0.8429373669171107,0,0,0,0,0,0,1,0,1,1
10800,42191.0,57224.0,15.0,0,0,68.81082617,0,11,30.51822975,0.0,138248.5168,0.9260275408919336,0,0,0,0,0,0,0,1,1,1
15300,101311.0,113253.0,0.0,0,0,140.0757712,1,21,40.66746229,0.0,249120.5359,1.0296504286862158,0,0,0,0,0,0,1,0,1,1
34600,143542.0,195327.0,23.0,0,0,174.6353487,1,22,37.44738401,0.0,383316.4954,0.9120193316848156,0,0,0,1,0,0,1,0,0,1
51600,38900.0,63292.0,6.0,1,0,182.5208964,1,15,32.82312065,0.0,118514.0207,1.4298805536244708,0,0,1,0,0,0,0,1,0,1
22300,59809.0,90883.0,2.0,0,0,161.4029057,1,22,36.17425125,0.0,165335.834,0.903458292529956,0,0,1,0,0,0,1,0,0,1
8400,17479.0,66894.0,23.0,0,0,326.3428047,1,13,40.58857607,0.0,43063.84134,0.3868657876640655,1,0,1,0,0,0,0,1,0,0
21700,93025.0,140438.0,5.0,0,0,166.1776578,0,32,32.77507936,0.0,283828.4508,0.8169085290306043,1,0,0,1,0,0,1,0,0,0
23500,132737.0,285749.0,4.0,0,0,213.3929949,0,14,31.23611381,0.0,424947.2288,0.5467630682872031,1,1,0,0,0,0,1,0,0,0
7500,45864.0,57799.0,7.0,0,0,65.57119786,0,16,33.86574535,0.0,135428.8811,0.9232685686603574,0,0,0,0,0,0,0,1,1,1
13500,88738.0,114815.0,9.0,0,0,239.7437209,0,12,41.07711783,0.0,216027.8147,0.89045856377651,0,0,1,0,0,0,1,0,0,1
30700,36804.0,83295.0,8.0,0,0,289.3998161,0,15,42.21386978,0.0,87184.61537,0.8104207935650399,0,0,0,0,0,0,0,1,1,1
21700,88313.0,139567.0,11.0,0,0,89.83955821,3,14,39.09887429,0.0,225870.9531,0.7882450722592017,0,0,0,0,0,0,1,0,1,1
35000,391000.0,505000.0,4.5,0,0,192.7666667,0,22,33.37804123,0.0,1171428.836,0.8435643564356435,0,0,0,1,0,0,1,0,0,1
17000,108154.0,134103.0,1.0,0,0,279.3611988,0,46,39.67697661,0.0,272586.2937,0.9332677121317196,0,0,0,0,0,0,1,0,1,1
20200,105278.0,180304.0,6.0,0,0,218.6578187,3,24,41.80676309,0.0,251820.5004,0.6959246605732541,0,0,1,0,0,0,1,0,0,1
28900,75887.0,117989.0,4.0,0,0,92.09054215,2,32,40.77888843,0.0,186093.8415,0.8881082134775276,0,0,0,0,0,0,1,0,1,1
44000,35078.34491,50760.0,8.0,5,0,116.4370353,0,19,26.07043469,0.0,134552.2057,1.5578870155634357,0,0,0,0,0,0,0,1,1,1
9000,96884.0,110108.0,18.0,0,2,194.8,2,16,35.24522428,0.125,274885.4688,0.9616376648381588,0,0,0,0,0,0,1,0,1,1
39500,68117.0,117084.0,15.0,0,0,198.0997869,0,21,40.2048745,0.0,169424.7298,0.9191435208909844,0,1,0,0,0,0,1,0,0,1
31800,37100.0,74796.0,10.0,0,0,109.7765826,0,23,33.68886616,0.0,110125.4041,0.9211722552008128,0,0,0,0,0,0,0,1,1,1
50000,202601.0,288000.0,3.0,1,1,160.6666667,2,30,33.37804123,0.033333333,606988.8841,0.8770868055555555,0,0,0,1,0,0,1,0,0,1
22700,155284.0,197634.0,15.0,0,0,103.7859943,0,24,29.54032204,0.0,525667.932,0.900573787910987,0,0,0,1,0,0,1,0,0,1
13400,69612.0,87728.0,3.0,0,0,165.0302675,0,35,30.44483907,0.0,228649.5909,0.946242932701076,0,0,0,0,0,0,1,0,1,1
14100,86996.0,108452.0,19.0,0,0,134.9932518,4,24,29.77894608,0.0,292139.2845,0.9321727584553536,1,0,0,0,0,0,1,0,1,0
9900,28432.0,36605.0,0.0,0,0,111.5316253,1,29,37.58819565,0.0,75640.76836,1.0471793470837318,1,0,1,0,0,0,0,1,0,0
7600,133475.0,203936.0,1.0,0,0,87.45287008,2,23,37.00596784,0.0,360685.0672,0.6917611407500392,0,0,0,1,0,0,1,0,0,1
14300,43826.0,70517.0,0.0,0,0,260.0849449,0,20,28.83993348,0.0,151962.9025,0.8242835061049109,0,0,0,0,0,0,1,0,1,1
18500,67686.0,95949.0,9.0,0,0,78.94907069,0,16,31.80824299,0.0,212793.8976,0.8982480275979947,1,0,0,1,0,0,1,0,0,0
15800,67829.84445,96642.0,26.0,0,0,335.1546882,0,16,12.70693798,0.0,533801.6487,0.8653571371660355,0,0,1,0,0,0,1,0,0,1
43100,8482.0,64282.0,6.0,0,0,312.1176895,0,19,16.35364258,0.0,51866.12071,0.8024330294639246,1,0,1,0,0,0,0,1,0,0
8000,49000.0,60000.0,11.0,0,0,107.5333333,1,19,35.63137756,0.0,137519.2411,0.95,0,1,0,0,0,0,0,1,0,1
4500,39000.0,66000.0,1.0,0,0,170.3666667,1,19,35.24522428,0.0,110653.2893,0.6590909090909091,1,0,0,0,0,0,0,1,1,0
18400,68655.0,94322.0,8.0,0,0,76.79470126,0,15,32.74121014,0.0,209689.867,0.9229554080702276,1,0,0,1,0,0,1,0,0,0
8200,67489.0,80145.0,2.0,0,0,104.3965066,0,7,36.91231088,0.0,182836.0197,0.944400773597854,1,0,0,0,0,0,1,0,1,0
21000,42000.0,67000.0,7.0,0,0,66.63333333,2,19,35.24522428,0.0,119165.0808,0.9402985074626866,0,0,0,0,0,0,0,1,1,1
13400,65662.0,92050.0,2.0,0,0,20.7592153,1,3,42.00939008,0.0,156303.15,0.8589027702335688,0,0,0,0,0,0,1,0,1,1
14800,64365.0,85272.0,0.0,1,0,242.552368,2,26,29.81963439,0.0,215847.7168,0.9283821183975984,0,0,0,0,0,0,1,0,1,1
17400,25859.0,43684.0,16.0,1,0,95.36306868,1,17,27.10761957,0.0,95393.84279,0.9902710374507828,0,1,0,0,0,0,0,1,0,1
8400,102894.0,117799.0,9.0,0,0,420.0981644,1,49,39.63319009,0.0,259615.7407,0.9447788181563512,1,0,0,0,0,0,1,0,1,0
12200,67474.0,88473.0,2.0,0,0,234.7759967,3,26,29.09729879,0.0,231890.9411,0.9005459292665559,0,0,0,0,0,0,1,0,1,1
50400,168561.0,244322.0,16.0,0,1,184.5232854,3,47,47.41737605,0.021276596,355483.6097,0.8961984594101227,0,0,1,0,0,0,1,0,0,1
13900,78442.0,105065.0,0.0,0,0,71.55047746,0,19,34.75170874,0.0,225721.2748,0.8789035359063437,1,0,0,1,0,0,1,0,0,0
23000,32946.0,52054.0,6.0,0,0,123.0672167,0,10,24.02181712,0.0,137150.324,1.074768509624621,1,0,0,0,0,1,0,1,0,0
21000,67657.0,100606.0,5.0,0,0,225.2852704,1,12,31.04430422,0.0,217936.9185,0.8812297477287637,1,0,0,0,0,0,1,0,1,0
26900,98324.0,129210.0,0.0,1,0,185.2058111,3,38,34.65064913,0.0,283758.0319,0.9691509945050693,0,0,0,1,0,0,1,0,0,1
18400,75491.0,101745.0,0.0,0,0,279.3700507,1,20,38.75029966,0.0,194813.9773,0.9228070175438596,0,0,0,1,0,0,1,0,0,1
25400,149364.0,210724.0,10.0,0,0,266.5067241,1,34,41.61798303,0.0,358892.9331,0.8293502401245231,1,0,0,0,0,0,1,0,1,0
18900,61429.0,84990.0,8.0,3,1,166.1793992,2,64,40.43670481,0.015625,151913.9611,0.945158253912225,0,0,0,1,0,0,1,0,0,1
21200,62067.0,104579.0,13.0,0,0,143.3645296,0,14,36.1076674,0.0,171894.2387,0.7962114764914562,1,0,1,0,0,0,1,0,0,0
10900,116030.0,125179.0,6.0,0,0,177.0858449,0,19,33.84909254,0.0,342786.1467,1.0139879692280651,0,0,0,0,0,1,1,0,0,1
10800,70214.0,83882.0,4.0,1,2,172.7993009,3,30,38.58882359,0.066666667,181954.2382,0.965809112801316,0,0,1,0,0,0,1,0,0,1
31900,23517.0,47805.0,0.0,0,0,78.81360028,0,7,16.7277481,0.0,140586.7656,1.1592302060453927,0,0,0,0,0,0,0,1,1,1
13400,131524.0,148356.0,4.0,1,0,110.7417416,2,29,48.34023474,0.0,272079.7711,0.9768664563617244,0,0,0,0,0,0,1,0,1,1
7800,64503.0,85608.0,12.0,0,0,235.4853772,0,35,34.42324885,0.0,187382.0809,0.8445822820297169,1,0,0,0,0,0,1,0,1,0
19000,7524.0,28639.0,8.0,0,0,60.32825275,1,18,42.35846148,0.0,17762.6848,0.92614965606341,0,0,0,0,0,0,0,1,1,1
12700,149272.0,176467.0,7.0,0,0,191.9044636,1,55,33.90232001,0.0,440300.2508,0.9178599964865952,1,0,1,0,0,0,1,0,0,0
34100,241545.0,42189.0,1.0,0,2,196.5542212,3,50,42.04270618,0.04,574522.96,6.533575102514874,0,1,0,0,0,0,1,0,0,1
21800,48139.0,80114.0,13.0,0,0,111.9986308,1,9,4.142703972,0.0,1162018.825,0.872993484284894,0,0,0,0,0,0,1,0,1,1
8500,20959.0,62956.0,20.0,0,0,315.7073914,1,13,41.07759066,0.0,51022.95355,0.4679299828451617,1,0,1,0,0,0,0,1,0,0
14300,94062.0,102052.0,14.0,0,2,133.3781085,1,17,35.71661211,0.117647059,263356.4452,1.0618312232979266,0,0,0,0,1,0,1,0,0,1
22200,72293.0,98997.0,8.0,2,1,242.2161953,2,13,42.77356841,0.076923077,169013.2544,0.9545036718284392,0,0,0,0,0,0,1,0,1,1
16300,56075.0,88870.0,11.0,0,0,179.7461144,1,16,24.68929369,0.0,227122.7388,0.8143918082592551,0,0,0,1,0,0,1,0,0,1
18700,47903.0,63933.0,3.0,0,0,120.4180419,1,17,32.97759665,0.0,145259.221,1.0417624700858712,1,0,1,0,0,0,0,1,0,0
5800,24817.17918,36385.0,2.0,0,0,266.5533944,1,25,43.30976454,0.0,57301.57955,0.8414780590902844,1,0,0,0,0,0,0,1,1,0
25700,189995.0,250814.0,9.0,0,0,100.8009427,1,25,41.00583277,0.0,463336.5235,0.8599799054279267,0,0,0,0,0,0,1,0,1,1
24100,77435.0,113000.0,10.0,0,1,124.7666667,0,19,33.37804123,0.052631579,231993.8413,0.8985398230088496,0,0,0,1,0,0,1,0,0,1
8300,67839.0,76502.0,9.0,0,0,58.56017401,3,24,38.97429353,0.0,174060.8844,0.9952550260123918,0,0,0,1,0,0,1,0,0,1
9200,46707.0,60000.0,4.0,0,0,192.8,2,17,35.63137756,0.0,131083.9019,0.9317833333333332,0,1,0,0,0,0,0,1,0,1
21500,90321.0,103778.0,2.0,0,0,128.6427857,0,20,34.28267592,0.0,263459.5976,1.0775019753705024,0,0,0,1,0,0,1,0,0,1
16400,74904.0,92308.0,6.0,0,0,202.4904448,3,19,42.42034531,0.0,176575.6489,0.989123369588768,0,0,0,0,0,0,1,0,1,1
33700,73877.0,124834.0,10.0,0,0,68.48269459,0,34,25.96045509,0.0,284575.1345,0.8617604178348848,0,1,0,0,0,0,1,0,0,1
49800,44462.0,102203.0,8.0,0,0,207.5640502,3,37,40.30286769,0.0,110319.6932,0.9223016936880524,1,0,0,0,0,1,0,1,0,0
18600,60709.0,89683.0,1.0,0,0,316.3138584,2,16,43.75656604,0.0,138742.606,0.8843259034599645,0,0,0,0,0,0,0,1,1,1
32000,92400.0,215000.0,2.5,1,3,165.3333333,1,40,34.83019399,0.075,265287.0668,0.5786046511627907,0,0,0,0,0,1,1,0,0,1
6400,17491.0,63614.0,23.0,0,0,325.2993087,0,12,40.24440437,0.0,43461.94278,0.3755619832112428,1,0,1,0,0,0,0,1,0,0
12000,88210.0,114224.0,8.0,0,0,203.468979,1,36,41.57297152,0.0,212181.1282,0.87731124807396,0,0,0,1,0,0,1,0,0,1
23700,55149.54198,78878.0,4.0,0,0,408.1876462,0,23,24.20093583,0.0,227881.857,0.999639214736682,0,0,0,0,1,0,1,0,0,1
4200,34800.0,50225.0,2.0,1,0,93.5,1,5,35.24522428,0.0,98736.78124,0.7765057242409159,1,0,0,0,0,0,0,1,1,0
38200,128081.0,196037.0,8.0,0,0,197.8654921,0,24,32.56785691,0.0,393274.2654,0.848212327264751,0,1,0,0,0,0,1,0,0,1
18300,90337.0,103864.0,3.0,0,0,118.5345867,0,25,39.72048898,0.0,227431.7419,1.0459543248863898,1,0,0,1,0,0,1,0,0,0
36500,114350.0,164159.0,8.0,0,0,245.523255,3,13,37.0713328,0.0,308459.3711,0.9189261630492388,0,0,0,0,0,0,1,0,1,1
23100,133867.0,174105.0,26.0,0,3,332.4098399,0,28,30.76863769,0.107142857,435076.1362,0.9015651474684816,0,1,0,0,0,0,1,0,0,1
18600,84874.0,115759.0,9.0,0,0,146.0698108,3,18,39.83431993,0.0,213067.526,0.8938743423837455,0,0,0,1,0,0,1,0,0,1
10300,74624.0,96697.0,7.0,0,0,217.2353212,3,28,41.51130079,0.0,179767.9152,0.8782485495930588,0,0,1,0,0,0,1,0,0,1
